antecedent,consequent,confidence,lift,support
['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8374748153122902,2.153355798766406,0.2038581003760013
['BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d'],['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26'],0.8341232227488151,1.6390400750255387,0.057544547981036455
['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']",0.8173270651443922,2.669295065396822,0.1989537354912539
['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239'],['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],0.8125813449023861,2.089348502214332,0.3061958476377309
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']",['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239'],0.8125,2.156209327548807,0.23589995095635116
['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.8092679650772331,3.2589151694387324,0.19699198953735492
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.8050271739130435,3.3071532725494204,0.1937224129475233
['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",0.7958361316319678,3.3071532725494204,0.1937224129475233
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.793285055957867,3.2589151694387324,0.19699198953735492
"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.7901972504482965,3.246230074541457,0.21611901258786986
['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39'],['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239'],0.7873055905842791,2.0893485022143317,0.3061958476377309
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']",['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],0.785904965296316,2.762862455584808,0.240640837011607
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']","['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07']",0.7801184990125082,3.433082631985261,0.1937224129475233
['BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d'],['ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d'],0.7772511848341233,13.62305300180611,0.05362105607323851
['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.7770114942528735,3.1920613232671777,0.2210233774726173
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']",['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26'],0.7704217832354512,1.5138676672185207,0.23589995095635116
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.7697247706422018,3.162126542658394,0.13715873794343633
"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.7612958226768969,3.1274993601844043,0.1459865947359817
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']",['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07'],0.7610459873760145,3.1264730052243657,0.13797613209089424
['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07']",0.7597701149425288,3.343535102952121,0.21611901258786986
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']","['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07']",0.7565374211000901,3.329308924366368,0.13715873794343633
"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']",['ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023'],0.7553707553707554,2.655518914139604,0.1781919241458231
